,GEOID,NAME,population_estimate,race_estimate,med_inc_estimate,tenure_estimate,poverty_estimate,population_moe,race_moe,med_inc_moe,tenure_moe,poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
3532,36081002800,"Census Tract 28, Queens County, New York",3442,3442,76628,1108,3431,519,519,13333,228,516,NYC,WIZE DELI GROCERY CORP,RICHMOND HILL,NY,11418,STATEN ISLAND,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10248 JAMAICA AVENUE RICHMOND HILL, NY 11418 (40.695091179, -73.843567015)",40.695091179,-73.843567015,"10248 JAMAICA AVENUE RICHMOND HILL, NY 11418 ",360810028001000,36081002800
3533,36081003000,"Census Tract 30, Queens County, New York",1702,1702,79833,420,1679,538,538,40797,100,530,NYC,M & N DELI GROCERY INC,QUEENS,NY,11421,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9627 ATLANTIC  AVENUE QUEENS, NY 11421 (40.6891267, -73.846111844)",40.6891267,-73.846111844,"9627 ATLANTIC  AVENUE QUEENS, NY 11421 ",360810030001007,36081003000
3534,36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217,NYC,EMPIRE CITY SHOP INC.,LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"30-07 39TH AVENUE LONG ISLAND CITY, NY 11101 (40.753022451, -73.93329906)",40.753022451,-73.93329906,"30-07 39TH AVENUE LONG ISLAND CITY, NY 11101 ",360810031002001,36081003100
3535,36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217,NYC,"NORTHERN STAR AT 34, INC",LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,CONVENIENCE/GAS,07/10/2023,"34-17 NORTHERN BOULEVARD LONG ISLAND CITY, NY 11101 (40.752329855, -73.929671708)",40.752329855,-73.929671708,"34-17 NORTHERN BOULEVARD LONG ISLAND CITY, NY 11101 ",360810031002005,36081003100
3536,36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217,NYC,LONG ISLAND CITY DELI & GROCERY CORP.,LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"29-01 39TH AVENUE LONG ISLAND CITY, NY 11101 (40.75355466, -73.934291561)",40.75355466,-73.934291561,"29-01 39TH AVENUE LONG ISLAND CITY, NY 11101 ",360810031002000,36081003100
3537,36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217,NYC,BHOLANATH CONVENIENCE INC,LONGISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"38-06 29TH STREET LONGISLAND CITY, NY 11101 (40.754462672, -73.933837094)",40.754462672,-73.933837094,"38-06 29TH STREET LONGISLAND CITY, NY 11101 ",360810031001002,36081003100
3538,36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217,NYC,MOONLIGHT CONVENIENCE & SMOKE CORP.,QUEENS,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3835 CRESCENT  STREET QUEENS, NY 11101 (40.754846982, -73.936551322)",40.754846982,-73.936551322,"3835 CRESCENT  STREET QUEENS, NY 11101 ",360810031001000,36081003100
3539,36081003100,"Census Tract 31, Queens County, New York",1189,1189,107679,526,1188,218,218,29087,87,217,NYC,TOP CHOICE CONVENIENCE STORE 4 CORP.,QUEENS,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3001 NORTHEN  BOULEVARD QUEENS, NY 11101 (40.75119989, -73.934811407)",40.75119989,-73.934811407,"3001 NORTHEN  BOULEVARD QUEENS, NY 11101 ",360810031002008,36081003100
3540,36081003301,"Census Tract 33.01, Queens County, New York",2675,2675,143358,1391,2675,503,503,18384,176,503,NYC,"FIVE BROTHERS TRADING, INC.",LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"41-07 CRESENT STREET LONG ISLAND CITY, NY 11101 (40.751797813, -73.939350123)",40.751797813,-73.939350123,"41-07 CRESENT STREET LONG ISLAND CITY, NY 11101 ",360810033011006,36081003301
3541,36081003301,"Census Tract 33.01, Queens County, New York",2675,2675,143358,1391,2675,503,503,18384,176,503,NYC,QUEENS ROZINA MINI-MART INC,LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"25-17 QUEENS PLAZA NORTH LONG ISLAND CITY, NY 11101 (40.750949725, -73.940060815)",40.750949725,-73.940060815,"25-17 QUEENS PLAZA NORTH LONG ISLAND CITY, NY 11101 ",360810033011006,36081003301
3542,36081003302,"Census Tract 33.02, Queens County, New York",1009,1009,48015,393,1008,253,253,25056,99,252,NYC,"21ST STREET DELI, INC.",LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"40-35 21ST STREET LONG ISLAND CITY, NY 11101 (40.754222488, -73.941983885)",40.754222488,-73.941983885,"40-35 21ST STREET LONG ISLAND CITY, NY 11101 ",360810033021009,36081003302
3543,36081003302,"Census Tract 33.02, Queens County, New York",1009,1009,48015,393,1008,253,253,25056,99,252,NYC,CRESCENT DELI & GROCERY INC.,LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3802 CRESCENT STREET LONG ISLAND CITY, NY 11101 (40.755770416, -73.936010438)",40.755770416,-73.936010438,"3802 CRESCENT STREET LONG ISLAND CITY, NY 11101 ",360810033022011,36081003302
3544,36081003302,"Census Tract 33.02, Queens County, New York",1009,1009,48015,393,1008,253,253,25056,99,252,NYC,COOKIE CONVENIENCE CORP,QUEENS,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4035 21ST STREET QUEENS, NY 11101 (40.754222488, -73.941983885)",40.754222488,-73.941983885,"4035 21ST STREET QUEENS, NY 11101 ",360810033021009,36081003302
3545,36081003302,"Census Tract 33.02, Queens County, New York",1009,1009,48015,393,1008,253,253,25056,99,252,NYC,LA MIA FOOD MARKET CORP,LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"24-16 40TH AVENUE LONG ISLAND CITY, NY 11101 (40.753538777, -73.938235749)",40.753538777,-73.938235749,"24-16 40TH AVENUE LONG ISLAND CITY, NY 11101 ",360810033021006,36081003302
3546,36081003302,"Census Tract 33.02, Queens County, New York",1009,1009,48015,393,1008,253,253,25056,99,252,NYC,WASIM DELI GROCERY CORP,LONG ISLAND CITY,NY,11106,NEW YORK CITY,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"21-22 36TH AVENUE LONG ISLAND CITY, NY 11106 (40.759458663, -73.936198109)",40.759458663,-73.936198109,"21-22 36TH AVENUE LONG ISLAND CITY, NY 11106 ",360810033022000,36081003302
3547,36081003400,"Census Tract 34, Queens County, New York",2563,2563,72292,700,2563,402,402,12716,104,402,NYC,AMBALA SERVICE STATION INC,OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"8102 ATLANTIC AVENUE OZONE PARK, NY 11416 (40.684887385, -73.85942633)",40.684887385,-73.85942633,"8102 ATLANTIC AVENUE OZONE PARK, NY 11416 ",360810034001008,36081003400
3548,36081003400,"Census Tract 34, Queens County, New York",2563,2563,72292,700,2563,402,402,12716,104,402,NYC,94-02 DELI AND GROCERY SMOKE CORP,QUEENS,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9402 78TH STREET QUEENS, NY 11416 (40.684285187, -73.861728419)",40.684285187,-73.861728419,"9402 78TH STREET QUEENS, NY 11416 ",360810034002001,36081003400
3549,36081003400,"Census Tract 34, Queens County, New York",2563,2563,72292,700,2563,402,402,12716,104,402,NYC,JS ATLANTIC DELI GROCERY INC,OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8720 ATLANTIC AVENUE OZONE PARK, NY 11416 (40.686493316, -73.854037269)",40.686493316,-73.854037269,"8720 ATLANTIC AVENUE OZONE PARK, NY 11416 ",360810034001002,36081003400
3550,36081003400,"Census Tract 34, Queens County, New York",2563,2563,72292,700,2563,402,402,12716,104,402,NYC,ROHAN CONVENIENCE CORPORATION,QUEENS,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9402 80TH STREET QUEENS, NY 11416 (40.684540542, -73.860837423)",40.684540542,-73.860837423,"9402 80TH STREET QUEENS, NY 11416 ",360810034002000,36081003400
3551,36081003800,"Census Tract 38, Queens County, New York",2763,2763,95598,695,2761,433,433,22163,92,434,NYC,101 LUCKY DELI INC,OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"97-19 101ST AVENUE OZONE PARK, NY 11416 (40.68511684, -73.843508844)",40.68511684,-73.843508844,"97-19 101ST AVENUE OZONE PARK, NY 11416 ",360810038001004,36081003800
3552,36081003800,"Census Tract 38, Queens County, New York",2763,2763,95598,695,2761,433,433,22163,92,434,NYC,101 AVE DELI GROCERY INC.,OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"92-15 101ST AVENUE OZONE PARK, NY 11416 (40.683841911, -73.847991654)",40.683841911,-73.847991654,"92-15 101ST AVENUE OZONE PARK, NY 11416 ",360810038002000,36081003800
3553,36081003900,"Census Tract 39, Queens County, New York",1363,1363,48468,479,1363,362,362,2221,177,362,NYC,MINI CLOUDS CORP.,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,RETAIL ELECTRONIC CIGARETTE STORE,07/10/2023,"34-43 VERNON BOULEVARD ASTORIA, NY 11106 (40.764351893, -73.940838079)",40.764351893,-73.940838079,"34-43 VERNON BOULEVARD ASTORIA, NY 11106 ",360810039001002,36081003900
3554,36081004001,"Census Tract 40.01, Queens County, New York",2231,2231,89565,640,2231,334,334,8406,100,334,NYC,BALLAROSSA SMOKE SHOP INC,QUEENS,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9718 101ST AVENUE QUEENS, NY 11416 (40.68488047, -73.843412285)",40.68488047,-73.843412285,"9718 101ST AVENUE QUEENS, NY 11416 ",360810040011002,36081004001
3555,36081004001,"Census Tract 40.01, Queens County, New York",2231,2231,89565,640,2231,334,334,8406,100,334,NYC,"OZONE PARK OPERATIONS, INC.",OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,GAS STATION,07/10/2023,"8814 101ST AVENUE OZONE PARK, NY 11416 (40.682640574, -73.851210724)",40.682640574,-73.851210724,"8814 101ST AVENUE OZONE PARK, NY 11416 ",360810040012007,36081004001
3556,36081004001,"Census Tract 40.01, Queens County, New York",2231,2231,89565,640,2231,334,334,8406,100,334,NYC,BELLA ROSA DELI CORP,OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9618 101ST AVENUE OZONE PARK, NY 11416 (40.68462654, -73.844304371)",40.68462654,-73.844304371,"9618 101ST AVENUE OZONE PARK, NY 11416 ",360810040011003,36081004001
3557,36081004002,"Census Tract 40.02, Queens County, New York",1839,1839,42040,517,1839,702,702,4030,224,702,NYC,"DMEP, LLC",OZONE PARK,NY,1117,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"92-15 ROCKAWAY BOULEVARD OZONE PARK, NY 1117 (40.681450344, -73.846851799)",40.681450344,-73.846851799,"92-15 ROCKAWAY BOULEVARD OZONE PARK, NY 1117 ",360810040021011,36081004002
3558,36081004002,"Census Tract 40.02, Queens County, New York",1839,1839,42040,517,1839,702,702,4030,224,702,NYC,USA MOES DELI INC,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"96-08 LIBERTY AVENUE OZONE PARK, NY 11417 (40.680587259, -73.842394889)",40.680587259,-73.842394889,"96-08 LIBERTY AVENUE OZONE PARK, NY 11417 ",360810040021014,36081004002
3559,36081004002,"Census Tract 40.02, Queens County, New York",1839,1839,42040,517,1839,702,702,4030,224,702,NYC,SHAPLA BANGLADESHI AMERICAN DELI & GROCERY,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9601 LIBERTY  AVENUE OZONE PARK, NY 11417 (40.680704145, -73.84308648)",40.680704145,-73.84308648,"9601 LIBERTY  AVENUE OZONE PARK, NY 11417 ",360810040021003,36081004002
3560,36081004200,"Census Tract 42, Queens County, New York",4187,4187,69886,1079,4136,687,687,28831,140,674,NYC,"FORTUNE HUT, INC.",OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"76-11 101ST AVENUE OZONE PARK, NY 11416 (40.680136565, -73.861006067)",40.680136565,-73.861006067,"76-11 101ST AVENUE OZONE PARK, NY 11416 ",360810042003000,36081004200
3561,36081004401,"Census Tract 44.01, Queens County, New York",4238,4238,73444,1093,4238,588,588,24180,210,588,NYC,LIBERTY AVE GRILL & GROCERY CORP,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"76-10 LIBERTY AVENUE OZONE PARK, NY 11417 (40.679054042, -73.861108578)",40.679054042,-73.861108578,"76-10 LIBERTY AVENUE OZONE PARK, NY 11417 ",360810044011005,36081004401
3562,36081004401,"Census Tract 44.01, Queens County, New York",4238,4238,73444,1093,4238,588,588,24180,210,588,NYC,77 GOURMET DELI INC,OZONE PARK,NY,11416,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"77-20 101ST AVENUE OZONE PARK, NY 11416 (40.680192262, -73.85987736)",40.680192262,-73.85987736,"77-20 101ST AVENUE OZONE PARK, NY 11416 ",360810044011001,36081004401
3563,36081004500,"Census Tract 45, Queens County, New York",3145,3145,74141,1568,3145,437,437,17148,216,437,NYC,BROADWAY AUTO CENTER NY INC,LONG ISLAND CITY,NY,11106,QUEENS,NEW YORK CITY,GAS STATION,07/10/2023,"32-09  21ST STREET LONG ISLAND CITY, NY 11106 (40.764829242, -73.931669869)",40.764829242,-73.931669869,"32-09  21ST STREET LONG ISLAND CITY, NY 11106 ",360810045001009,36081004500
3564,36081004500,"Census Tract 45, Queens County, New York",3145,3145,74141,1568,3145,437,437,17148,216,437,NYC,MOONLIGHT DELI GROCERY INC.,LONG ISLAND CITY,NY,11106,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"33-22 21ST STREET LONG ISLAND CITY, NY 11106 (40.764409392, -73.932949535)",40.764409392,-73.932949535,"33-22 21ST STREET LONG ISLAND CITY, NY 11106 ",360810045001007,36081004500
3565,36081004700,"Census Tract 47, Queens County, New York",3932,3932,46600,1760,3917,674,674,12240,141,676,NYC,"SUPERIOR CRESCENT DELI, INC.",LONG ISLAND CITY,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"34-55 CRESCENT STREET LONG ISLAND CITY, NY 11106 (40.759796999, -73.931698033)",40.759796999,-73.931698033,"34-55 CRESCENT STREET LONG ISLAND CITY, NY 11106 ",360810047001001,36081004700
3566,36081004700,"Census Tract 47, Queens County, New York",3932,3932,46600,1760,3917,674,674,12240,141,676,NYC,2408 RAVENSWOOD GOURMET CORPORATION,QUEENS,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2408 34TH AVENUE QUEENS, NY 11106 (40.761414077, -73.931259491)",40.761414077,-73.931259491,"2408 34TH AVENUE QUEENS, NY 11106 ",360810047001000,36081004700
3567,36081004700,"Census Tract 47, Queens County, New York",3932,3932,46600,1760,3917,674,674,12240,141,676,NYC,RAVENSWOOD GOURMET CORP,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"24-08 34TH AVENUE ASTORIA, NY 11106 (40.761414077, -73.931259491)",40.761414077,-73.931259491,"24-08 34TH AVENUE ASTORIA, NY 11106 ",360810047001000,36081004700
3568,36081005100,"Census Tract 51, Queens County, New York",2294,2294,70313,799,2294,335,335,16871,91,335,NYC,AMERICAN QUICK SHOP INC.,LONG ISLAND CITY,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"29-24 36TH AVENUE LONG ISLAND CITY, NY 11106 (40.75691945, -73.93075247)",40.75691945,-73.93075247,"29-24 36TH AVENUE LONG ISLAND CITY, NY 11106 ",360810051001001,36081005100
3569,36081005100,"Census Tract 51, Queens County, New York",2294,2294,70313,799,2294,335,335,16871,91,335,NYC,SAM NEW YORK INC.,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"31-18 36TH AVENUE ASTORIA, NY 11106 (40.756177064, -73.929155466)",40.756177064,-73.929155466,"31-18 36TH AVENUE ASTORIA, NY 11106 ",360810051001003,36081005100
3570,36081005100,"Census Tract 51, Queens County, New York",2294,2294,70313,799,2294,335,335,16871,91,335,NYC,ROSA COFFEE SHOP CORP.,LONG ISLAND CITY,NY,11101,QUEENS,NEW YORK CITY,RESTAURANT/ATUPA,07/10/2023,"30-03 38TH AVENUE LONG ISLAND CITY, NY 11101 (40.754220728, -73.932556256)",40.754220728,-73.932556256,"30-03 38TH AVENUE LONG ISLAND CITY, NY 11101 ",360810051002005,36081005100
3571,36081005100,"Census Tract 51, Queens County, New York",2294,2294,70313,799,2294,335,335,16871,91,335,NYC,THE FAMILY CONVENIENCE INC,QUEENS,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3104 36TH  AVENUE QUEENS, NY 11106 (40.756380409, -73.929588559)",40.756380409,-73.929588559,"3104 36TH  AVENUE QUEENS, NY 11106 ",360810051001003,36081005100
3572,36081005100,"Census Tract 51, Queens County, New York",2294,2294,70313,799,2294,335,335,16871,91,335,NYC,BBD DELI GROCERY INC,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"29-24 36TH AVENUE ASTORIA, NY 11106 (40.75691945, -73.93075247)",40.75691945,-73.93075247,"29-24 36TH AVENUE ASTORIA, NY 11106 ",360810051001001,36081005100
3573,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,2502 BROADWAY  GROCERY CORP,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"25-02 BROADWAY STREET ASTORIA, NY 11106 (40.763244098, -73.928390534)",40.763244098,-73.928390534,"25-02 BROADWAY STREET ASTORIA, NY 11106 ",360810053001001,36081005300
3574,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,IKRAVEIT FOODS MARKET CORP,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"34-02 30TH STREET ASTORIA, NY 11106 (40.759987855, -73.928255836)",40.759987855,-73.928255836,"34-02 30TH STREET ASTORIA, NY 11106 ",360810053003001,36081005300
3575,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,RUBY'S CANDY & GROCERY INC,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2544 BROADWAY ASTORIA, NY 11106 (40.76269206600006, -73.92720231499999)",40.7626920660001,-73.927202315,"2544 BROADWAY ASTORIA, NY 11106 ",360810053001001,36081005300
3576,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,HIGHSENBERG SHOP CORPORATION,QUEENS,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3205 CRESCENT STREET QUEENS, NY 11106 (40.763184713, -73.928464881)",40.763184713,-73.928464881,"3205 CRESCENT STREET QUEENS, NY 11106 ",360810053001001,36081005300
3577,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,ZAZA LAND CONVENIENCE CORPORATION,QUEENS,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3103 36TH AVENUE QUEENS, NY 11106 (40.756571265, -73.929429973)",40.756571265,-73.929429973,"3103 36TH AVENUE QUEENS, NY 11106 ",360810053004003,36081005300
3578,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,SHORTY CONVENIENCE & SMOKE SHOP CORPORATION,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"29-01 36TH AVENUE ASTORIA, NY 11106 (40.75739177, -73.931161256)",40.75739177,-73.931161256,"29-01 36TH AVENUE ASTORIA, NY 11106 ",360810053004001,36081005300
3579,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,"CHOWDHURY, MOHAMED",LONG ISLAND CITY,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"35-46 31ST STREET LONG ISLAND CITY, NY 11106 (40.757060727, -73.929610603)",40.757060727,-73.929610603,"35-46 31ST STREET LONG ISLAND CITY, NY 11106 ",360810053004002,36081005300
3580,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,2528 KINGS CONVENIENCE CORPORATION,ASTORIA,NY,11106,QUEENS,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"25-28 BROADWAY ASTORIA, NY 11106 (40.762898806, -73.927665834)",40.762898806,-73.927665834,"25-28 BROADWAY ASTORIA, NY 11106 ",360810053001001,36081005300
3581,36081005300,"Census Tract 53, Queens County, New York",5590,5590,96690,2495,5590,893,893,20376,333,893,NYC,MAHIN DELI & GROCERY INC,LONG ISLAND CITY,NY,11106,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2901 36TH AVENUE LONG ISLAND CITY, NY 11106 (40.75739177, -73.931161256)",40.75739177,-73.931161256,"2901 36TH AVENUE LONG ISLAND CITY, NY 11106 ",360810053004001,36081005300
3582,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,"SRK 9318, INC",OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"93-18 LIBERTY AVENUE OZONE PARK, NY 11417 (40.680121226, -73.8450947)",40.680121226,-73.8450947,"93-18 LIBERTY AVENUE OZONE PARK, NY 11417 ",360810054001006,36081005400
3583,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,105 EZ SHOP INC.,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,CONVENIENCE STORE,07/10/2023,"105-06 CROSSBAY BOULEVARD OZONE PARK, NY 11417 (40.679984978, -73.844923039)",40.679984978,-73.844923039,"105-06 CROSSBAY BOULEVARD OZONE PARK, NY 11417 ",360810054001006,36081005400
3584,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,RAMJAG STATIONERY & GROCERY INC.,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"88-04 LIBERTY AVENUE OZONE PARK, NY 11417 (40.679792445, -73.850404636)",40.679792445,-73.850404636,"88-04 LIBERTY AVENUE OZONE PARK, NY 11417 ",360810054004010,36081005400
3585,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,GOLD STAR DELI & GROCERY INC.,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"93-10 LIBERTY AVENUE OZONE PARK, NY 11417 (40.680102324, -73.845391839)",40.680102324,-73.845391839,"93-10 LIBERTY AVENUE OZONE PARK, NY 11417 ",360810054001006,36081005400
3586,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,9218 KINGSTON CONVENIENCE INC,QUEENS,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"9218 LIBERTY AVENUE QUEENS, NY 11417 (40.680060876, -73.846076053)",40.680060876,-73.846076053,"9218 LIBERTY AVENUE QUEENS, NY 11417 ",360810054001005,36081005400
3587,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,CROSS BAY SNACKS INC,QUEENS,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"10512 CROSS BAY BOULEVARD QUEENS, NY 11417 (40.679846173, -73.844854643)",40.679846173,-73.844854643,"10512 CROSS BAY BOULEVARD QUEENS, NY 11417 ",360810054001006,36081005400
3588,36081005400,"Census Tract 54, Queens County, New York",6433,6433,79044,1875,6399,786,786,12381,282,797,NYC,SUTTER MINIMART INC,OZONE PARK,NY,11417,QUEENS,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"8619 SUTTER AVENUE OZONE PARK, NY 11417 (40.676082615, -73.84988018)",40.676082615,-73.84988018,"8619 SUTTER AVENUE OZONE PARK, NY 11417 ",360810054003006,36081005400
